User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T17:50:58Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,204.83.217.131,console.amazonaws.com,NoSuchEntityException,[],43a175b4-5f4e-4728-b03f-4c06059a6bb2,6b9f10fc-e9f5-444f-9932-0f8294b1d3aa,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T17:50:58Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,204.83.217.131,console.amazonaws.com,NoSuchEntityException,[],40ad7c92-09c7-4821-abcf-1907fe8ba1e7,c70e2bc0-60ce-4a0c-8a37-ff707c261e3e,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T17:50:58Z,iam.amazonaws.com,DeleteAccountPasswordPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,[],3ce62644-ef35-4387-a04b-b411ac3d0cdf,fdb18427-488d-421b-8179-eaeeceebcb8f,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T17:50:54Z,iam.amazonaws.com,ListAccessKeys,us-east-1,204.83.217.131,console.amazonaws.com,,[],e49c1dd1-59f5-4e08-a347-a36c78776d41,253688d5-2cd3-4aa5-bdb7-f9ceef4246be,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T17:50:54Z,iam.amazonaws.com,GetAccountSummary,us-east-1,204.83.217.131,console.amazonaws.com,,[],70e2aa21-4e34-456d-bfc8-7e1aba489e42,6bce098b-7e20-4d14-83b7-a61d2a7bc900,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T17:50:54Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,[],b6e10e89-fec5-4b4d-9330-d69224a2eb60,7d4fa638-4a6a-4d71-9c45-2a79876729b5,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T17:50:54Z,iam.amazonaws.com,ListAccountAliases,us-east-1,204.83.217.131,console.amazonaws.com,,[],96b65741-8398-4f75-b664-71fb04ba9e40,83b211f1-2cd7-4e3c-b67b-9bd6be9845cb,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T17:50:54Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,[],af4e73ee-09fc-4af9-bfd7-4465bf26eac8,f4114712-341d-42a5-8453-c43bff5797b0,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T17:50:43Z,iam.amazonaws.com,ListAccountAliases,us-east-1,204.83.217.131,console.amazonaws.com,,[],c3aa7a6b-3390-4fb3-a2eb-c26eb63a9f28,0235b9ad-ade7-479b-9b53-1b1c3973681d,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T17:50:43Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,204.83.217.131,console.amazonaws.com,,[],1582022e-1809-42b5-a040-1b1d2ba91c0b,66d5029a-f9dd-45d8-aba4-bac766ec4ec7,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T17:50:43Z,iam.amazonaws.com,ListAccessKeys,us-east-1,204.83.217.131,console.amazonaws.com,,[],0f08d896-a4c2-4df4-ba10-a77799ed4d8b,bbc81157-6a1d-403e-a77d-10c1f159f88e,,AwsApiCall,790334640455,
root,ASIA3QA45SFDWED7ZBFE,2020-10-10T17:50:42Z,iam.amazonaws.com,GetAccountSummary,us-east-1,204.83.217.131,console.amazonaws.com,,[],f2f7da35-4295-439c-b89a-936b24734b58,6e0a0b22-e894-4261-84c4-6b8077399c01,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:28Z,storagegateway.amazonaws.com,ListGateways,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],1aeff6db-d6c2-4e35-9c37-f7ad2510b373,41622deb-b480-426c-a108-3cb923569c86,,AwsApiCall,790334640455,
root,ASIAJMXA4RFIPV7VTFCQ,2020-10-10T17:48:27Z,states.amazonaws.com,ListStateMachines,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],7eab87ef-15cb-4ba4-b745-3b1e150a2f08,93903ca9-b478-4a8d-840b-6fdd7d6c85d9,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:27Z,states.amazonaws.com,ListActivities,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],9fb864ab-b012-45f7-96bb-4fbe731e5dd4,cbc52017-8fb4-456a-bc01-44ef24e73ad1,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:27Z,secretsmanager.amazonaws.com,ListSecrets,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],74fd66b0-6eca-4614-9297-8e0a47748d99,f4f845fc-4ab2-4c1f-b758-d4bfa0e62cfe,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:26Z,ssm.amazonaws.com,DescribeParameters,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],8fd861a6-9e5f-432d-9df6-f6dd6d82c4ea,850d6459-524c-4e37-8c56-888ff79fff50,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:26Z,sagemaker.amazonaws.com,ListNotebookInstances,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],515f9fe5-d0eb-4782-9808-6c67c0ce0475,be9509c1-ef2c-4ef2-90f9-c4dc447a165b,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:25Z,sns.amazonaws.com,ListTopics,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],7ec694c3-bc63-527e-bbaa-c3384a4aa702,33fac541-4889-40d3-a41a-dd655dfd0884,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:25Z,s3.amazonaws.com,ListBuckets,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],3EA712EE39C63B9B,7cfd64f0-a0dd-4b21-9060-ed5d714bc4c2,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:25Z,route53resolver.amazonaws.com,ListResolverRules,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],442389f5-9e7e-480d-904b-51fd68c9d17f,ee7ea9a1-044b-4a70-9625-1e49daf78853,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:24Z,robomaker.amazonaws.com,ListSimulationJobs,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],2d615f9b-15d0-4bd2-86cc-8cd94b1cc47c,842e0c89-cce3-4336-879f-241384bd14c2,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:24Z,route53resolver.amazonaws.com,ListResolverEndpoints,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],6f0cf1bd-fe23-4868-9af6-a6a2e2267d1f,ce0a27f6-1697-485c-95a5-9cc7ab1e1043,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:24Z,robomaker.amazonaws.com,ListSimulationApplications,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],e02e5105-ec62-475f-ba5c-b8e8ae2b33fd,f3853e49-4c9b-4ed0-a1ae-326e55a0b3ed,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:23Z,robomaker.amazonaws.com,ListFleets,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],07db2285-11fc-4b74-86c4-8a5069a6d8f8,2056e3a2-9cea-4d01-a213-668e4cd2c080,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:23Z,robomaker.amazonaws.com,ListRobotApplications,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],93591ee6-f4e7-46d0-861a-8ee0906bceba,592d2195-74f6-4a38-8603-6320af5ee270,true,AwsApiCall,790334640455,
root,ASIAJMXA4RFIPV7VTFCQ,2020-10-10T17:48:23Z,robomaker.amazonaws.com,ListRobots,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],2d7d8be5-89ef-4605-a50b-f44a7cffad1a,5ff5e702-af0a-460c-bd35-8a5d303c89f9,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:22Z,resource-groups.amazonaws.com,ListGroups,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],0a70daaa-8087-48ea-a592-92c24c26b716,7dbfa8cb-797b-4eb6-a75d-d200892a25d8,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:22Z,robomaker.amazonaws.com,ListDeploymentJobs,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],90169887-4dec-4255-bc7d-6882a60e7b2c,b681771b-97a9-454e-943d-2d456ed02a29,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:22Z,resource-groups.amazonaws.com,ListGroups,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],1ad35991-a774-405a-8e3b-251ebd2f537b,dfe04e7f-6abb-4412-a999-bc8cee28fbf0,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:21Z,redshift.amazonaws.com,DescribeClusterSubnetGroups,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],0699f2c0-421c-40c8-a211-5c1d0c0c21f0,04c9f311-c219-4274-9b8d-c44a3a7692b6,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:21Z,redshift.amazonaws.com,DescribeClusterParameterGroups,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],61f393a8-071a-4ef3-bc0a-fa4361b51317,05f5547f-db6a-4f55-b879-2195446f7c15,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:21Z,redshift.amazonaws.com,DescribeHsmClientCertificates,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],896cbdcb-44ca-4473-a53f-9c3a070242c7,4519a124-bacc-40f4-bb04-c987eacbca6c,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:21Z,redshift.amazonaws.com,DescribeClusters,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],a11f5f2a-523a-42e0-9f1b-64f8a8161a1f,a0e8295a-17e9-4eae-83ab-cda1d8ace590,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:20Z,rds.amazonaws.com,DescribeEventSubscriptions,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],f6229d8b-288f-4bc2-8579-06e5fcd9f233,6b1faefb-4317-4246-8549-9fd9dcf77a39,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:20Z,rds.amazonaws.com,DescribeReservedDBInstances,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],7adc6adf-72d6-4f60-9694-77b2e93644fc,ce724d63-8cf9-41f2-9d3f-0d6bdb02986c,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:20Z,rds.amazonaws.com,DescribeOptionGroups,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],7c951f65-9921-4cb7-a065-aca165b64694,e98964c2-f66c-4cd1-be7b-606396c327eb,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:19Z,rds.amazonaws.com,DescribeDBSnapshots,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],1cc5b59e-6382-4e4f-9a14-19cbd93677ab,3a6effb3-d819-4b16-88d1-e4c0529f642b,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:19Z,rds.amazonaws.com,DescribeDBParameterGroups,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],2852c3b1-0603-43c2-8b0f-fd4f2511a534,4f66e87c-ac88-49fa-af94-b2be72c371ff,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:19Z,rds.amazonaws.com,DescribeDBSecurityGroups,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],268df987-2b7a-47f2-bf78-4620b014bcd5,8563fc39-97b3-486f-85ae-1da3ea45405f,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:19Z,rds.amazonaws.com,DescribeDBSubnetGroups,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],67ae46c0-124e-4904-adff-174457014ea7,d79aeef8-1463-4666-a00f-4fb76c4dcbfc,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:18Z,rds.amazonaws.com,DescribeDBClusterParameterGroups,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],0020817e-3db4-4206-b700-51fb4fb47ef2,2f6c1805-38aa-45b0-b697-53d9d79a42c5,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:18Z,rds.amazonaws.com,DescribeDBInstances,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],68583c20-bba3-42f5-88f4-09adcc3eda96,d43a156a-d374-43d8-8e30-575da0b1d635,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:18Z,rds.amazonaws.com,DescribeDBClusters,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],b2956647-ea36-4c96-b2ff-f12f02cbf881,e6dd3dbf-e8ec-4795-aca1-39207ceab6b5,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:18Z,rds.amazonaws.com,DescribeDBClusterSnapshots,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],8c5dfe86-f4f1-4e91-a959-718b831f0e23,f1344cd2-1739-4613-9e29-8788f8cb5493,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:17Z,ram.amazonaws.com,GetResourceShares,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],583f8fb4-670c-4283-bcc0-e144f01eca9c,d4b7bb24-de12-46bc-838e-ced3ad7f2fd0,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:17Z,qldb.amazonaws.com,ListLedgers,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],5558623a-5a37-4aba-87b9-eda985b9698c,ecc31b95-1c4a-4d8f-bc2f-dac62718adb6,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:16Z,kinesisanalytics.amazonaws.com,ListApplications,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],327e0abc-f336-449e-a007-fc7d588e36bf,d73347e1-dcf1-4378-b4fc-31b9bb2af925,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:16Z,lambda.amazonaws.com,ListFunctions20150331,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],b1c0dc8e-07b6-437d-a837-175e04410fda,eef439d7-0a95-4143-a3f1-f6d43051c0a0,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:15Z,kinesis.amazonaws.com,ListStreams,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],f42afc8b-1e26-7ef0-a3d1-0a94da595554,58a1e4e9-9cd3-4b6f-a9a1-564c76dbf349,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:15Z,kafka.amazonaws.com,ListClusters,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],0bb45356-9558-49fe-ab44-5b1e199ce1ad,84cb52b7-f6b9-43d4-a0ce-64be70accc70,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:15Z,kms.amazonaws.com,ListKeys,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],45d3c24e-fe9b-4ef4-97d6-ca86273520e7,d4b101ab-53da-4d5a-8370-d1918fde08cf,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:14Z,iotevents.amazonaws.com,ListInputs,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],72f6e0cd-414b-4e68-b214-5352fffe886a,0f4509ef-8d0b-44ca-9388-c08bfa632e13,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:14Z,iotanalytics.amazonaws.com,ListDatasets,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],14a09340-a669-4172-8610-90e89feed28f,75513e4e-51db-40d6-8c9c-8ce684a314d1,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:14Z,iotevents.amazonaws.com,ListDetectorModels,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],74a747cb-1b4c-41e6-8ee1-5613a5a932df,c5ccde20-b44d-4c78-8763-0dfc0546b4b8,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:13Z,greengrass.amazonaws.com,ListLoggerDefinitions,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],e1d6de08-3edb-42c7-9174-a46d41ca7f45,61e1ee73-a65f-4603-afff-20dd5bfe06d8,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:13Z,greengrass.amazonaws.com,ListResourceDefinitions,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],989edc83-a897-41bc-ab2a-3c0362150a47,813f7327-f5e9-409e-9157-a04250130b60,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:13Z,greengrass.amazonaws.com,ListSubscriptionDefinitions,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],96e8f73f-04d1-4a5b-9203-8f45ad86d0aa,b1fec007-7a6c-45bd-9631-b2e3bf9611c1,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:13Z,greengrass.amazonaws.com,ListGroups,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],00875690-cf12-4f91-85c7-c9f45532d14c,bbd34c12-a44c-4cc1-9e3f-92d1b11ccb85,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:12Z,greengrass.amazonaws.com,ListDeviceDefinitions,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],6cff7957-6a18-4fef-8782-1e80acfd5bfa,38076c28-eb17-4b74-884a-1962d2e64ccc,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:12Z,greengrass.amazonaws.com,ListCoreDefinitions,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],ee132c09-66fb-4645-a6e9-2efe12d9dd89,9706b824-f852-4e96-a6c6-4efeebae17c0,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:12Z,greengrass.amazonaws.com,ListFunctionDefinitions,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],9492a00e-e143-4d65-9eae-569baac6853d,b7057e58-2e47-43fe-9221-1555de13109d,true,AwsApiCall,790334640455,
root,ASIAIF44HSOD3ZQQLCXQ,2020-10-10T17:48:11Z,glue.amazonaws.com,ListJobs,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],99eb3e18-fd8b-4e81-85ad-a7acd5328571,4f97973e-326e-4dcd-bc92-ff61f2589d4c,,AwsApiCall,790334640455,
root,ASIAIO4S6RYAIHY5BEJQ,2020-10-10T17:48:11Z,glue.amazonaws.com,ListTriggers,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],b5049838-eaf3-4e56-80c1-ffb164992760,82efcf27-ede4-45d0-9d75-d8a03365964c,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:11Z,greengrass.amazonaws.com,ListConnectorDefinitions,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],4304ad17-17ee-4e9a-9b04-f4ca975778bf,f55ca61e-40ec-4699-966b-9db925c5147e,true,AwsApiCall,790334640455,
root,ASIAILILKQPZ5FJJ6CIA,2020-10-10T17:48:10Z,glue.amazonaws.com,ListCrawlers,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],addecdec-4a26-4913-9f71-cbc490e428ad,f0c835d9-be32-485c-be9b-bef2fd33af23,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:10Z,fsx.amazonaws.com,DescribeFileSystems,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],860b0646-2c87-464d-ad10-76db59d9d730,f950353b-9e0e-4ba8-8593-cae637a6aa78,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:10Z,glacier.amazonaws.com,ListVaults,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],xYntZfFogprzvJMunQPPYqkNVXNel8gGNxckp9Ayuj1PxvA,fdbbed57-e90f-4844-a072-853a1980ef28,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:09Z,elasticloadbalancing.amazonaws.com,DescribeTargetGroups,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],36c1145d-b94a-4d47-ab55-bb7138438a5a,14e5bc26-dd52-4ca4-920e-7c020dc2eb42,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:09Z,events.amazonaws.com,ListRules,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],23c54afd-7609-44c4-8102-9e50033332ed,7e9e561c-35c8-433a-a20b-0e18289d75f9,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:09Z,elasticloadbalancing.amazonaws.com,DescribeLoadBalancers,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],3c41f776-d247-4e8c-953a-ef2a2d8c887c,a7063ae4-d6e0-48f0-8118-1e8027fa72c3,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:09Z,es.amazonaws.com,ListDomainNames,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],4eddf270-7700-4952-8295-7bd3d138fd16,ef85f6e3-7892-4cc1-97de-fb954f4c43ce,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:08Z,elasticache.amazonaws.com,DescribeSnapshots,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],b25710b3-77ba-4c86-932f-359c133e722b,5eb88fb4-f966-4878-98d9-a5cff8159a4e,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:08Z,elasticloadbalancing.amazonaws.com,DescribeLoadBalancers,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],604d5645-1877-4f2f-bb93-8c8e85a99bb3,7ef604fd-ffd8-44b2-bfc8-d637809ab9d4,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:08Z,elasticbeanstalk.amazonaws.com,DescribeApplications,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],c4988d92-4b64-4ad5-8f2c-e8d0c2851626,986c65c9-8fef-4502-b7b7-3314c499987d,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:07Z,elasticmapreduce.amazonaws.com,ListClusters,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],1bd2a5c4-7390-47e8-8878-0b0de3818c3b,0f46af0f-cd2c-4d14-be4f-b1190f7379dd,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:07Z,elasticache.amazonaws.com,DescribeCacheClusters,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],03a993bb-158e-4ae4-91ab-74b459d21a0f,1c7513d8-1316-4c54-9b55-1cbabc858e83,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:07Z,elasticfilesystem.amazonaws.com,DescribeFileSystems,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],6ef8bf5d-c2d9-4fef-b230-19eb26b87262,d0722871-1893-4075-a7c3-5e1821d31000,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:06Z,ecs.amazonaws.com,ListClusters,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],a241f9dc-325c-45f8-a798-d7a30547b14a,1520c393-3d3e-4c5c-a7b1-0df467726070,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:48:06Z,ecs.amazonaws.com,ListTaskDefinitions,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],5581a9da-6c08-4fa2-a015-da5d52b94e5f,761940cf-f74d-4470-8944-1b38488c024f,,AwsApiCall,790334640455,
root,ASIAJMXA4RFIPV7VTFCQ,2020-10-10T17:47:59Z,dataexchange.amazonaws.com,ListDataSets,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],4970558e-0d20-4bd4-a3e7-5a4e2ccbc4a6,2c6dabc6-d765-45ab-8eb1-4db0f6df2c65,true,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:47:59Z,dynamodb.amazonaws.com,ListTables,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],LJDLN0S9TOCL5TL75R9PI6V507VV4KQNSO5AEMVJF66Q9ASUAAJG,69f1dbf0-98e1-445f-aa7a-b1dca878c558,true,AwsApiCall,790334640455,Management
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:47:58Z,config.amazonaws.com,DescribeConfigRules,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],b2254dfa-53e5-4f66-91c6-aa1011447785,8cf1084b-e4da-43d8-889f-1255cca0cddf,,AwsApiCall,790334640455,
root,ASIAIRPWIXBAKHMZ2RVA,2020-10-10T17:47:58Z,comprehend.amazonaws.com,ListEntityRecognizers,us-east-2,apigateway.amazonaws.com,apigateway.amazonaws.com,,[],d868e297-14fa-4a53-9597-fa08b6e56727,98ee44dd-1ada-48f9-b051-293c63a01e0b,true,AwsApiCall,790334640455,
